10.000000000000000;-0.000108768509701
10.023052380779000;-0.000108869559108
10.046157902783900;-0.000108971326922
10.069316688518000;-0.000109073228058
10.092528860766800;-0.000109175852019
10.115794542599000;-0.000109278781426
10.139113857366800;-0.000109382437970
10.162486928707000;-0.000109486320445
10.185913880541200;-0.000109590682821
10.209394837076800;-0.000109695694993
10.232929922807500;-0.000109801107576
10.256519262514100;-0.000109906922804
10.280162981264700;-0.000110013310637
10.303861204416200;-0.000110120273422
10.327614057614000;-0.000110227561707
10.351421666793400;-0.000110335513299
10.375284158180100;-0.000110443962852
10.399201658290600;-0.000110552660774
10.423174293933000;-0.000110662112884
10.447202192208000;-0.000110771902031
10.471285480509000;-0.000110882282084
10.495424286523200;-0.000110993339443
10.519618738232200;-0.000111104572953
10.543868963912600;-0.000111216572399
10.568175092136600;-0.000111328920544
10.592537251772900;-0.000111441871527
10.616955571987200;-0.000111555427726
10.641430182243100;-0.000111669339865
10.665961212302600;-0.000111783945959
10.690548792226600;-0.000111898828862
10.715193052376100;-0.000112014494539
10.739894123412400;-0.000112130609778
10.764652136298300;-0.000112247176996
10.789467222298300;-0.000112364450482
10.814339512979400;-0.000112482180813
10.839269140212000;-0.000112600454670
10.864256236170600;-0.000112719274368
10.889300933334300;-0.000112838642497
10.914403364487500;-0.000112958561519
10.939563662720900;-0.000113079034096
10.964781961431800;-0.000113200062627
10.990058394325200;-0.000113321649765
11.015393095414100;-0.000113443714265
11.040786199020700;-0.000113566426399
11.066237839776600;-0.000113689704924
11.091748152624000;-0.000113813720233
11.117317272815900;-0.000113938139357
11.142945335917300;-0.000114062964915
11.168632477805600;-0.000114188786876
11.194378834671500;-0.000114314685096
11.220184543019600;-0.000114441585003
11.246049739669200;-0.000114568734291
11.271974561755100;-0.000114696638936
11.297959146727900;-0.000114825133966
11.324003632355500;-0.000114954222077
11.350108156723100;-0.000115083822033
11.376272858234300;-0.000115214188365
11.402497875611700;-0.000115344988246
11.428783347897700;-0.000115476560041
11.455129414455300;-0.000115608570918
11.481536214968800;-0.000115741359327
11.508003889444300;-0.000115874760214
11.534532578210900;-0.000116008524673
11.561122421921000;-0.000116143159061
11.587773561551200;-0.000116278414471
11.614486138403400;-0.000116414125894
11.641260294104900;-0.000116550548088
11.668096170609600;-0.000116687516045
