100;-2.88
500;-14.4
750;-22.68
1000;-28.8
1200;-35.424
1400;-39.312
1600;-47.232
1800;-51.84
2000;-59.04
2200;-64.944
2400;-69.984
2600;-76.752
2800;-80.64
3000;-86.4
3500;-100.8
4000;-115.2
4500;-124.74
5000;-138.6
6000;-157.68
7000;-176.4
8000;-183.168
9000;-193.104
10000;-204.48
20000;-239.04
30000;-252.72
